"";"Land";"Elev-ID";"Skole-ID";"Trinn";"Kjønn";"Forventet utdanning";"Likestilling";"Sosioøkonomisk status"
"8195";"Norge";"51870201";"5187";9;"Gutt";"VGS";49,42491;0,41818
"8196";"Norge";"51870202";"5187";9;"Jente";"Høyere utdanning";40,85939;-0,02591
"8197";"Norge";"51870203";"5187";9;"Jente";"Høyere utdanning";65,704;0,89778
"8198";"Norge";"51870205";"5187";9;"Gutt";"VGS";46,81653;0,53015
"8199";"Norge";"51870206";"5187";9;"Jente";"Kort utdanning";65,06482;-0,19319
"8200";"Norge";"51870209";"5187";9;"Gutt";"VGS";34,6202;-0,64854
"8201";"Norge";"51870210";"5187";9;"Gutt";"Høyere utdanning";39,20663;0,95376
"8202";"Norge";"51870212";"5187";9;"Jente";"Høyere utdanning";57,13913;0,36595
"8203";"Norge";"51870213";"5187";9;"Gutt";"Ungdomsskole";36,11853;-0,33756
"8204";"Norge";"51870216";"5187";9;"Gutt";"VGS";29,89724;0,8418
"8205";"Norge";"51870217";"5187";9;"Gutt";"VGS";57,13913;-1,20836
"8206";"Norge";"51870218";"5187";9;"Gutt";"Høyere utdanning";65,704;0,61412
"8207";"Norge";"51870219";"5187";9;"Annet";"Høyere utdanning";65,704;-0,61305
"8208";"Norge";"51870220";"5187";9;"Jente";"Kort utdanning";44,59585;-0,19319
"8209";"Norge";"51870221";"5187";9;"Jente";"Høyere utdanning";65,704;0,33421
"8210";"Norge";"51870401";"5187";9;"Jente";"Høyere utdanning";65,704;-2,41064
"8211";"Norge";"51870402";"5187";9;"Jente";"Høyere utdanning";65,704;-1,00801
"8212";"Norge";"51870404";"5187";9;"Jente";"Høyere utdanning";65,704;0,50216
"8213";"Norge";"51870405";"5187";9;"Jente";"Høyere utdanning";65,704;0,72983
"8214";"Norge";"51870406";"5187";9;"Gutt";"Høyere utdanning";65,704;0,70184
"8215";"Norge";"51870407";"5187";9;"Gutt";"VGS";40,85939;-2,02318
"8216";"Norge";"51870409";"5187";9;"Gutt";"Ungdomsskole";65,704;-1,37189
"8217";"Norge";"51870410";"5187";9;"Gutt";"Høyere utdanning";49,42491;-1,23569
"8218";"Norge";"51870411";"5187";9;"Jente";"Kort utdanning";65,704;-0,39288
"8219";"Norge";"51870412";"5187";9;"Jente";"Høyere utdanning";65,704;-1,01684
"8220";"Norge";"51870413";"5187";9;"Gutt";"VGS";33,11239;0,50591
"8221";"Norge";"51870414";"5187";9;"Jente";"Kort utdanning";65,704;-1,3439
"8222";"Norge";"51870415";"5187";9;"Gutt";"VGS";65,704;-1,48385
"8223";"Norge";"51870416";"5187";9;"Gutt";"VGS";49,42491;0,53015
"8224";"Norge";"51870417";"5187";9;"Jente";"Høyere utdanning";52,66245;0,33796
"8225";"Norge";"51870419";"5187";9;"Jente";"Høyere utdanning";65,704;-0,22559
"8226";"Norge";"51870420";"5187";9;"Jente";"Høyere utdanning";65,704;-0,05765
"8227";"Norge";"51890201";"5189";9;"Jente";"Høyere utdanning";65,704;1,56956
"8228";"Norge";"51890202";"5189";9;"Gutt";"Høyere utdanning";65,704;0,98175
"8229";"Norge";"51890203";"5189";9;"Jente";"Kort utdanning";65,704;0,11095
"8230";"Norge";"51890204";"5189";9;"Jente";"Kort utdanning";65,704;-0,47685
"8231";"Norge";"51890205";"5189";9;"Jente";"Høyere utdanning";65,704;1,68152
"8232";"Norge";"51890206";"5189";9;"Jente";"Høyere utdanning";65,704;0,86604
"8233";"Norge";"51890210";"5189";9;"Gutt";"Kort utdanning";43,58085;0,53015
"8234";"Norge";"51890211";"5189";9;"Gutt";"Høyere utdanning";46,81653;1,17769
"8235";"Norge";"51890213";"5189";9;"Jente";"Kort utdanning";65,704;0,28264
"8236";"Norge";"51890214";"5189";9;"Jente";"Høyere utdanning";65,704;1,17769
"8237";"Norge";"51890217";"5189";9;"Jente";"Høyere utdanning";65,704;-0,22493
"8238";"Norge";"51890218";"5189";9;"Gutt";"VGS";40,85939;-0,2765
"8239";"Norge";"51890219";"5189";9;"Jente";"Høyere utdanning";46,81653;0,50591
"8240";"Norge";"51890401";"5189";9;"Gutt";"Høyere utdanning";65,704;1,68152
"8241";"Norge";"51890402";"5189";9;"Jente";"VGS";65,704;0,8418
"8242";"Norge";"51890403";"5189";9;"Gutt";"Høyere utdanning";40,85939;0,81381
"8243";"Norge";"51890405";"5189";9;"Jente";"Høyere utdanning";65,704;1,56956
"8244";"Norge";"51890406";"5189";9;"Jente";"Høyere utdanning";65,704;0,27823
"8245";"Norge";"51890407";"5189";9;"Gutt";"VGS";42,6371;-0,30957
"8246";"Norge";"51890408";"5189";9;"Gutt";"Høyere utdanning";42,6371;0,24649
"8247";"Norge";"51890409";"5189";9;"Jente";"Kort utdanning";65,704;-1,82724
"8248";"Norge";"51890410";"5189";9;"Gutt";"Høyere utdanning";65,704;0,8418
"8249";"Norge";"51890411";"5189";9;"Jente";"Ungdomsskole";65,704;1,00974
"8250";"Norge";"51890412";"5189";9;"Jente";"Høyere utdanning";40,85939;0,55814
"8251";"Norge";"51890413";"5189";9;"Jente";"Høyere utdanning";65,704;1,03773
"8252";"Norge";"51890415";"5189";9;"Gutt";"Kort utdanning";46,81653;-0,68029
"8253";"Norge";"51890416";"5189";9;"Jente";"Kort utdanning";65,704;0,30622
"8254";"Norge";"51890417";"5189";9;"Gutt";"VGS";42,6371;1,14969
"8255";"Norge";"51890418";"5189";9;"Jente";"Høyere utdanning";65,704;0,64586
"8256";"Norge";"51890419";"5189";9;"Gutt";"Høyere utdanning";49,42491;1,56956
"8257";"Norge";"51890420";"5189";9;"Gutt";"Høyere utdanning";65,704;0,67385
"8258";"Norge";"51890421";"5189";9;"Gutt";"Høyere utdanning";15,93837;-0,05765
"8259";"Norge";"51890423";"5189";9;"Gutt";"Høyere utdanning";37,63793;-0,26109
"8260";"Norge";"51890424";"5189";9;"Jente";"Høyere utdanning";65,704;0,50216
"8261";"Norge";"51890425";"5189";9;"Jente";"Høyere utdanning";65,704;0,86979
"8262";"Norge";"51890426";"5189";9;"Gutt";"Høyere utdanning";42,6371;1,68152
"8263";"Norge";"51900102";"5190";9;"Jente";"Høyere utdanning";57,13913;-0,13787
"8264";"Norge";"51900103";"5190";9;"Jente";"Ungdomsskole";65,704;1,03773
"8265";"Norge";"51900104";"5190";9;"Jente";"Kort utdanning";65,704;0,78581
"8266";"Norge";"51900106";"5190";9;"Jente";"Kort utdanning";65,704;0,53456
"8267";"Norge";"51900107";"5190";9;"Jente";"Høyere utdanning";65,704;0,47417
"8268";"Norge";"51900108";"5190";9;"Jente";"Høyere utdanning";65,704;0,95376
"8269";"Norge";"51900109";"5190";9;"Jente";"Høyere utdanning";65,704;0,50591
"8270";"Norge";"51900110";"5190";9;"Jente";"Høyere utdanning";57,13913;-0,48126
"8271";"Norge";"51900111";"5190";9;"Gutt";"Høyere utdanning";57,13913;1,56956
"8272";"Norge";"51900112";"5190";9;"Gutt";"Høyere utdanning";39,20663;1,68152
"8273";"Norge";"51900113";"5190";9;"Jente";"Høyere utdanning";65,704;0,30247
"8274";"Norge";"51900114";"5190";9;"Jente";"Høyere utdanning";65,704;1,03773
"8275";"Norge";"51900115";"5190";9;"Jente";"Høyere utdanning";44,59585;1,14969
"8276";"Norge";"51900116";"5190";9;"Jente";"Kort utdanning";65,704;0,16252
"8277";"Norge";"51900117";"5190";9;"Jente";"Høyere utdanning";65,704;0,64211
"8278";"Norge";"51900118";"5190";9;"Gutt";"Høyere utdanning";65,704;1,4296
"8279";"Norge";"51900119";"5190";9;"Jente";"Kort utdanning";65,704;0,55814
"8280";"Norge";"51900120";"5190";9;"Jente";"Kort utdanning";65,704;0,58988
"8281";"Norge";"51900121";"5190";9;"Jente";"Høyere utdanning";65,704;1,56956
"8282";"Norge";"51900123";"5190";9;"Jente";"Høyere utdanning";65,704;1,09371
"8283";"Norge";"51900124";"5190";9;"Gutt";"Høyere utdanning";37,63793;0,41818
"8284";"Norge";"51900126";"5190";9;"Gutt";"Høyere utdanning";40,85939;1,64415
"8285";"Norge";"51900127";"5190";9;"Gutt";"Høyere utdanning";65,704;0,58613
"8286";"Norge";"51900128";"5190";9;"Gutt";"Høyere utdanning";42,6371;-0,28158
"8287";"Norge";"51900401";"5190";9;"Jente";"Høyere utdanning";65,704;1,03773
"8288";"Norge";"51900402";"5190";9;"Jente";"Høyere utdanning";65,704;0,72608
"8289";"Norge";"51900403";"5190";9;"Gutt";"Høyere utdanning";65,704;1,56956
"8290";"Norge";"51900404";"5190";9;"Jente";"Høyere utdanning";65,704;-0,31707
"8291";"Norge";"51900405";"5190";9;"Jente";"VGS";65,704;1,03773
"8292";"Norge";"51900407";"5190";9;"Jente";"Ungdomsskole";65,704;1,25791
"8293";"Norge";"51900408";"5190";9;"Gutt";"Høyere utdanning";37,63793;0,06047
"8294";"Norge";"51900409";"5190";9;"Jente";"VGS";57,13913;1,1217
"8295";"Norge";"51900410";"5190";9;"Gutt";"Høyere utdanning";49,42491;1,14594
"8296";"Norge";"51900411";"5190";9;"Gutt";"Høyere utdanning";65,704;0,44993
"8297";"Norge";"51900412";"5190";9;"Jente";"Høyere utdanning";65,704;0,1147
"8298";"Norge";"51900413";"5190";9;"Gutt";"Kort utdanning";52,66245;0,14269
"8299";"Norge";"51900414";"5190";9;"Gutt";"Ungdomsskole";65,704;0,59054
"8300";"Norge";"51900415";"5190";9;"Jente";"Høyere utdanning";65,704;0,78581
"8301";"Norge";"51900416";"5190";9;"Gutt";"Høyere utdanning";52,66245;1,56956
"8302";"Norge";"51900417";"5190";9;"Gutt";"Høyere utdanning";57,13913;0,39019
"8303";"Norge";"51900418";"5190";9;"Jente";"Høyere utdanning";65,704;1,56956
"8304";"Norge";"51900419";"5190";9;"Annet";"Ungdomsskole";39,20663;-1,93921
"8305";"Norge";"51900420";"5190";9;"Jente";"VGS";65,704;1,34563
"8306";"Norge";"51900421";"5190";9;"Gutt";"Høyere utdanning";52,66245;1,31764
"8307";"Norge";"51900422";"5190";9;"Gutt";"Ungdomsskole";33,11239;1,56956
"8308";"Norge";"51900423";"5190";9;"Gutt";"Høyere utdanning";65,704;1,14969
"8309";"Norge";"51900424";"5190";9;"Gutt";"Høyere utdanning";46,81653;1,03773
"8310";"Norge";"51900425";"5190";9;"Jente";"Høyere utdanning";65,704;-0,08564
"8311";"Norge";"51900426";"5190";9;"Jente";"Høyere utdanning";65,704;0,64586
"8312";"Norge";"51900427";"5190";9;"Jente";"Høyere utdanning";65,704;1,14594
"8313";"Norge";"51900428";"5190";9;"Jente";"Høyere utdanning";52,66245;0,50591
"8314";"Norge";"51900429";"5190";9;"Gutt";"Høyere utdanning";52,66245;1,09371
"8315";"Norge";"51900430";"5190";9;"Gutt";"Høyere utdanning";49,42491;1,31764
"8316";"Norge";"51910303";"5191";9;"Jente";"Høyere utdanning";65,704;0,44993
"8317";"Norge";"51910304";"5191";9;"Jente";"Høyere utdanning";65,704;-2,38121
"8318";"Norge";"51910306";"5191";9;"Jente";"Kort utdanning";65,704;-0,05765
"8319";"Norge";"51910307";"5191";9;"Gutt";"VGS";42,6371;-1,87948
"8320";"Norge";"51910308";"5191";9;"Gutt";"VGS";44,59585;-0,6168
"8321";"Norge";"51910309";"5191";9;"Jente";"Høyere utdanning";65,704;-0,05765
"8322";"Norge";"51910310";"5191";9;"Gutt";"Ungdomsskole";39,20663;0,47417
"8323";"Norge";"51910311";"5191";9;"Gutt";"Høyere utdanning";65,704;-0,00542
"8324";"Norge";"51910312";"5191";9;"Jente";"Ungdomsskole";40,85939;-0,11363
"8325";"Norge";"51910313";"5191";9;"Jente";"Kort utdanning";65,704;0,70184
"8326";"Norge";"51910314";"5191";9;"Jente";"Høyere utdanning";65,704;1,00974
"8327";"Norge";"51910315";"5191";9;"Jente";"Kort utdanning";65,704;-0,67278
"8328";"Norge";"51910316";"5191";9;"Gutt";"Høyere utdanning";46,25673;-0,05765
"8329";"Norge";"51910317";"5191";9;"Gutt";"Kort utdanning";57,13913;-0,6168
"8330";"Norge";"51910318";"5191";9;"Jente";"Høyere utdanning";65,704;0,72983
"8331";"Norge";"51910319";"5191";9;"Gutt";"Ungdomsskole";49,42491;-1,9068
"8332";"Norge";"51910320";"5191";9;"Jente";"Høyere utdanning";52,66245;1,31764
"8333";"Norge";"51910321";"5191";9;"Gutt";"Høyere utdanning";49,42491;-0,31707
"8334";"Norge";"51910322";"5191";9;"Gutt";"Høyere utdanning";39,20663;0,56189
"8335";"Norge";"51910323";"5191";9;"Gutt";"Kort utdanning";40,85939;-0,74551
"8336";"Norge";"51910324";"5191";9;"Gutt";"Kort utdanning";65,704;-0,44952
"8337";"Norge";"51910325";"5191";9;"Jente";"Høyere utdanning";65,704;0,86979
"8338";"Norge";"51910326";"5191";9;"Gutt";"Ungdomsskole";39,20663;-0,20135
"8339";"Norge";"51910328";"5191";9;"Gutt";"Høyere utdanning";37,63793;0,10653
"8340";"Norge";"51910329";"5191";9;"Gutt";"VGS";40,85939;-1,71153
"8341";"Norge";"51910330";"5191";9;"Gutt";"Kort utdanning";37,63793;0,8418
"8342";"Norge";"51910332";"5191";9;"Gutt";"Ungdomsskole";65,704;-0,89671
"8343";"Norge";"51910502";"5191";9;"Gutt";"Høyere utdanning";49,42491;-0,75234
"8344";"Norge";"51910505";"5191";9;"Gutt";"VGS";65,704;0,22225
"8345";"Norge";"51910506";"5191";9;"Jente";"VGS";46,81653;-1,42787
"8346";"Norge";"51910507";"5191";9;"Gutt";"VGS";65,704;-1,15238
"8347";"Norge";"51910508";"5191";9;"Gutt";"VGS";49,42491;-1,11622
"8348";"Norge";"51910510";"5191";9;"Gutt";"Kort utdanning";37,63793;-0,53217
"8349";"Norge";"51910511";"5191";9;"Gutt";"Høyere utdanning";42,6371;0,28198
"8350";"Norge";"51910512";"5191";9;"Gutt";"Høyere utdanning";49,42491;-0,34131
"8351";"Norge";"51910513";"5191";9;"Jente";"Kort utdanning";65,704;-1,32407
"8352";"Norge";"51910515";"5191";9;"Jente";"Høyere utdanning";49,42491;0,41818
"8353";"Norge";"51910516";"5191";9;"Gutt";"Kort utdanning";65,704;-1,7955
"8354";"Norge";"51910517";"5191";9;"Gutt";"Kort utdanning";42,6371;0,25465
"8355";"Norge";"51910518";"5191";9;"Gutt";"Høyere utdanning";40,85939;0,55814
"8356";"Norge";"51910519";"5191";9;"Jente";"VGS";65,704;0,33046
"8357";"Norge";"51910520";"5191";9;"Gutt";"VGS";65,704;0,41818
"8358";"Norge";"51910521";"5191";9;"Gutt";"Kort utdanning";40,85939;0,24649
"8359";"Norge";"51910522";"5191";9;"Jente";"Høyere utdanning";52,66245;-0,25292
"8360";"Norge";"51910523";"5191";9;"Jente";"Høyere utdanning";65,704;1,31668
"8361";"Norge";"51910524";"5191";9;"Gutt";"VGS";37,63793;0,25024
"8362";"Norge";"51910526";"5191";9;"Jente";"Kort utdanning";49,42491;-0,72877
"8363";"Norge";"51910529";"5191";9;"Jente";"Høyere utdanning";57,13913;-1,42787
"8364";"Norge";"51920101";"5192";9;"Jente";"Høyere utdanning";49,42491;0,8418
"8365";"Norge";"51920102";"5192";9;"Gutt";"VGS";36,11853;-0,05765
"8366";"Norge";"51920103";"5192";9;"Jente";"Høyere utdanning";65,704;-1,20836
"8367";"Norge";"51920104";"5192";9;"Gutt";"Høyere utdanning";57,13913;1,00974
"8368";"Norge";"51920105";"5192";9;"Jente";"VGS";36,11853;0,36595
"8369";"Norge";"51920106";"5192";9;"Annet";"VGS";37,63793;-1,49202
"8370";"Norge";"51920108";"5192";9;"Gutt";"VGS";42,6371;-0,45327
"8371";"Norge";"51920109";"5192";9;"Jente";"Høyere utdanning";65,704;0,19051
"8372";"Norge";"51920110";"5192";9;"Gutt";"Høyere utdanning";65,704;0,30622
"8373";"Norge";"51920111";"5192";9;"Gutt";"VGS";40,85939;-0,82024
"8374";"Norge";"51920112";"5192";9;"Jente";"Høyere utdanning";65,704;0,50591
"8375";"Norge";"51920113";"5192";9;"Jente";"Høyere utdanning";57,13913;0,39394
"8376";"Norge";"51920114";"5192";9;"Jente";"Kort utdanning";57,13913;-0,07695
"8377";"Norge";"51920115";"5192";9;"Gutt";"VGS";42,6371;-0,25734
"8378";"Norge";"51920120";"5192";9;"Jente";"Høyere utdanning";62,87645;-1,09198
"8379";"Norge";"51920121";"5192";9;"Gutt";"VGS";49,42491;-0,00542
"8380";"Norge";"51920122";"5192";9;"Jente";"Høyere utdanning";65,704;1,09371
"8381";"Norge";"51920123";"5192";9;"Jente";"Høyere utdanning";65,704;0,61412
"8382";"Norge";"51920124";"5192";9;"Jente";"Høyere utdanning";65,704;-0,05765
"8383";"Norge";"51920126";"5192";9;"Jente";"Høyere utdanning";65,704;0,27823
"8384";"Norge";"51920127";"5192";9;"Jente";"Høyere utdanning";65,704;-0,00542
"8385";"Norge";"51920129";"5192";9;"Jente";"Høyere utdanning";65,704;0,29397
"8386";"Norge";"51920202";"5192";9;"Jente";"Kort utdanning";46,81653;0,41818
"8387";"Norge";"51920203";"5192";9;"Jente";"Kort utdanning";42,6371;1,00974
"8388";"Norge";"51920204";"5192";9;"Gutt";"Høyere utdanning";52,66245;0,64586
"8389";"Norge";"51920206";"5192";9;"Jente";"Høyere utdanning";65,704;0,53015
"8390";"Norge";"51920207";"5192";9;"Jente";"Ungdomsskole";46,81653;-2,29867
"8391";"Norge";"51920208";"5192";9;"Gutt";"Høyere utdanning";57,13913;0,41818
"8392";"Norge";"51920209";"5192";9;"Gutt";"Høyere utdanning";57,13913;0,8418
"8393";"Norge";"51920210";"5192";9;"Gutt";"Høyere utdanning";65,704;1,56956
"8394";"Norge";"51920211";"5192";9;"Jente";"VGS";52,66245;-1,28792
"8395";"Norge";"51920212";"5192";9;"Gutt";"Høyere utdanning";49,42491;0,19426
"8396";"Norge";"51920213";"5192";9;"Annet";"Kort utdanning";65,704;0,36662
"8397";"Norge";"51920214";"5192";9;"Gutt";"VGS";49,42491;0,81381
"8398";"Norge";"51920215";"5192";9;"Jente";"Høyere utdanning";65,704;0,41818
"8399";"Norge";"51920216";"5192";9;"Jente";"Kort utdanning";65,704;-1,32032
"8400";"Norge";"51920217";"5192";9;"Gutt";"VGS";57,13913;-0,36489
"8401";"Norge";"51920218";"5192";9;"Gutt";"VGS";52,66245;-0,70011
"8402";"Norge";"51920219";"5192";9;"Gutt";"VGS";37,63793;-2,01943
"8403";"Norge";"51920220";"5192";9;"Jente";"VGS";65,704;0,44993
"8404";"Norge";"51920221";"5192";9;"Jente";"Kort utdanning";65,704;1,00974
"8405";"Norge";"51920222";"5192";9;"Gutt";"VGS";22,5882;-0,03341
"8406";"Norge";"51920224";"5192";9;"Jente";"Høyere utdanning";65,704;0,95376
"8407";"Norge";"51920225";"5192";9;"Gutt";"Ungdomsskole";28,03514;0,30622
"8408";"Norge";"51920226";"5192";9;"Jente";"Høyere utdanning";65,704;-0,08939
"8409";"Norge";"51920227";"5192";9;"Gutt";"Høyere utdanning";65,704;0,95376
"8410";"Norge";"51920228";"5192";9;"Gutt";"VGS";52,66245;0,50657
"8411";"Norge";"51930201";"5193";9;"Jente";"Høyere utdanning";57,13913;-0,64854
"8412";"Norge";"51930202";"5193";9;"Gutt";"VGS";42,6371;-0,64104
"8413";"Norge";"51930203";"5193";9;"Gutt";"Kort utdanning";52,66245;0,30622
"8414";"Norge";"51930204";"5193";9;"Jente";"Høyere utdanning";65,704;0,75407
"8415";"Norge";"51930208";"5193";9;"Gutt";"Ungdomsskole";65,704;0,98175
"8416";"Norge";"51930209";"5193";9;"Gutt";"Høyere utdanning";65,704;-0,3089
"8417";"Norge";"51930210";"5193";9;"Jente";"Høyere utdanning";49,42491;-0,20135
"8418";"Norge";"51930211";"5193";9;"Gutt";"Ungdomsskole";57,13913;0,30622
"8419";"Norge";"51930212";"5193";9;"Gutt";"Kort utdanning";46,81653;-1,17971
"8420";"Norge";"51930214";"5193";9;"Jente";"Høyere utdanning";65,704;0,86979
"8421";"Norge";"51930215";"5193";9;"Gutt";"Høyere utdanning";46,81653;0,98175
"8422";"Norge";"51930216";"5193";9;"Gutt";"Høyere utdanning";65,704;0,72608
"8423";"Norge";"51930218";"5193";9;"Gutt";"VGS";57,13913;-1,48385
"8424";"Norge";"51930219";"5193";9;"Gutt";"Høyere utdanning";52,66245;0,8418
"8425";"Norge";"51930220";"5193";9;"Jente";"Høyere utdanning";65,704;0,98175
"8426";"Norge";"51930221";"5193";9;"Gutt";"Høyere utdanning";65,704;-1,036
"8427";"Norge";"51930222";"5193";9;"Jente";"Ungdomsskole";65,704;0,62236
"8428";"Norge";"51930223";"5193";9;"Gutt";"Høyere utdanning";52,66245;1,56956
"8429";"Norge";"51930501";"5193";9;"Jente";"Kort utdanning";65,704;-0,72877
"8430";"Norge";"51930503";"5193";9;"Jente";"VGS";52,66245;0,50591
"8431";"Norge";"51930504";"5193";9;"Gutt";"Kort utdanning";57,13913;-0,19694
"8432";"Norge";"51930505";"5193";9;"Gutt";"Høyere utdanning";37,63793;0,47417
"8433";"Norge";"51930507";"5193";9;"Jente";"Ungdomsskole";46,81653;-0,90487
"8434";"Norge";"51930508";"5193";9;"Jente";"Høyere utdanning";65,704;-0,05765
"8435";"Norge";"51930509";"5193";9;"Gutt";"Høyere utdanning";65,704;-2,77452
"8436";"Norge";"51930510";"5193";9;"Gutt";"Høyere utdanning";42,6371;0,32671
"8437";"Norge";"51930511";"5193";9;"Jente";"Kort utdanning";57,13913;-0,05765
"8438";"Norge";"51930512";"5193";9;"Gutt";"Høyere utdanning";37,63793;0,89778
"8439";"Norge";"51930513";"5193";9;"Gutt";"Kort utdanning";42,6371;-0,05324
"8440";"Norge";"51930515";"5193";9;"Gutt";"Ungdomsskole";40,85939;0,95376
"8441";"Norge";"51930516";"5193";9;"Annet";"VGS";28,03514;-1,15679
"8442";"Norge";"51930517";"5193";9;"Gutt";"VGS";65,704;0,07436
"8443";"Norge";"51930519";"5193";9;"Gutt";"VGS";44,59585;-1,06465
"8444";"Norge";"51930520";"5193";9;"Jente";"Høyere utdanning";65,704;0,55814
"8445";"Norge";"51930522";"5193";9;"Gutt";"Kort utdanning";65,704;0,89778
"8446";"Norge";"51930523";"5193";9;"Jente";"Høyere utdanning";65,704;0,41818
"8447";"Norge";"51930525";"5193";9;"Gutt";"VGS";49,42491;0,36595
"8448";"Norge";"51930526";"5193";9;"Jente";"Høyere utdanning";65,704;0,95376
"8449";"Norge";"51930528";"5193";9;"Annet";"Ungdomsskole";65,704;1,06572
"8450";"Norge";"51940201";"5194";9;"Gutt";"Høyere utdanning";37,63793;0,33796
"8451";"Norge";"51940204";"5194";9;"Jente";"Ungdomsskole";65,704;-0,81208
"8452";"Norge";"51940205";"5194";9;"Jente";"Ungdomsskole";39,20663;-0,19319
"8453";"Norge";"51940208";"5194";9;"Gutt";"Kort utdanning";65,704;0,81005
"8454";"Norge";"51940209";"5194";9;"Annet";"Høyere utdanning";65,704;0,1147
"8455";"Norge";"51940210";"5194";9;"Jente";"Høyere utdanning";65,704;1,06572
"8456";"Norge";"51940211";"5194";9;"Jente";"Høyere utdanning";65,704;-1,53984
"8457";"Norge";"51940213";"5194";9;"Gutt";"Høyere utdanning";57,13913;0,96638
"8458";"Norge";"51940214";"5194";9;"Gutt";"VGS";44,59585;-1,08823
"8459";"Norge";"51940215";"5194";9;"Gutt";"Kort utdanning";65,704;0,8418
"8460";"Norge";"51940217";"5194";9;"Jente";"VGS";65,704;0,36595
"8461";"Norge";"51940218";"5194";9;"Gutt";"Ungdomsskole";42,6371;-0,89163
"8462";"Norge";"51940219";"5194";9;"Jente";"Ungdomsskole";37,63793;-0,08498
"8463";"Norge";"51940221";"5194";9;"Jente";"VGS";65,704;-0,9247
"8464";"Norge";"51940222";"5194";9;"Gutt";"Ungdomsskole";37,63793;-0,3618
"8465";"Norge";"51940223";"5194";9;"Gutt";"Høyere utdanning";65,704;0,72983
"8466";"Norge";"51940224";"5194";9;"Jente";"Ungdomsskole";65,704;0,19867
"8467";"Norge";"51940225";"5194";9;"Annet";"Kort utdanning";40,85939;-0,43567
"8468";"Norge";"51940227";"5194";9;"Gutt";"Ungdomsskole";34,6202;0,46107
"8469";"Norge";"51940228";"5194";9;"Annet";"VGS";49,42491;1,09371
"8470";"Norge";"51940401";"5194";9;"Jente";"Kort utdanning";65,704;-1,62756
"8471";"Norge";"51940402";"5194";9;"Gutt";"VGS";57,13913;-1,14001
"8472";"Norge";"51940404";"5194";9;"Jente";"Høyere utdanning";65,704;0,33796
"8473";"Norge";"51940405";"5194";9;"Gutt";"Ungdomsskole";65,704;0,95376
"8474";"Norge";"51940406";"5194";9;"Jente";"Ungdomsskole";65,704;0,30622
"8475";"Norge";"51940408";"5194";9;"Jente";"Høyere utdanning";65,704;0,07854
"8476";"Norge";"51940409";"5194";9;"Gutt";"Ungdomsskole";42,6371;-1,85892
"8477";"Norge";"51940411";"5194";9;"Jente";"Høyere utdanning";40,85939;0,16627
"8478";"Norge";"51940412";"5194";9;"Jente";"VGS";57,13913;0,78581
"8479";"Norge";"51940413";"5194";9;"Gutt";"Høyere utdanning";37,63793;-0,56523
"8480";"Norge";"51940414";"5194";9;"Jente";"VGS";65,704;-0,4689
